[6.0905, -2.7865, -0.2864]
[6.0833, -2.8383, -0.2871]
[6.0840, -2.8953, -0.2870]
[6.0756, -2.9472, -0.2877]
[5.8898, -2.8872, -0.3043]
[5.7473, -2.8512, -0.3170]
[5.7058, -2.8788, -0.3207]
[5.7220, -2.9447, -0.3192]
[5.7128, -2.9942, -0.3201]
[5.5803, -2.9583, -0.3319]
[5.4812, -2.9434, -0.3407]
[5.4475, -2.9737, -0.3437]
[5.4376, -3.0214, -0.3446]
[5.4192, -3.0632, -0.3462]
[5.4400, -3.1351, -0.3443]
[5.7513, -3.4341, -0.3164]
[5.7057, -3.4603, -0.3205]
