Data from laser

[1.6906, -5.1807, -0.6702]
[1.6457, -5.1835, -0.6753]
[1.6003, -5.1760, -0.6805]
[1.5546, -5.1581, -0.6857]
[1.5099, -5.1598, -0.6908]
[1.4651, -5.1611, -0.6959]
[1.4203, -5.1520, -0.7010]
[1.3755, -5.1425, -0.7061]
[1.3339, -3.6226, -0.7112]
**************************************
[1.3339, -3.6226, -0.7112]
[1.3755, -5.1425, -0.7061]
[1.4203, -5.1520, -0.7010]
[1.4651, -5.1611, -0.6959]
[1.5099, -5.1598, -0.6908]
[1.5546, -5.1581, -0.6857]
[1.6003, -5.1760, -0.6805]
[1.6457, -5.1835, -0.6753]
[1.6906, -5.1807, -0.6702]
[1.7378, -5.2073, -0.6648]
[1.7846, -5.2236, -0.6595]
[1.8326, -5.2493, -0.6540]
[1.7018, -3.5239, -0.6693]
[1.7323, -3.5206, -0.6658]
[1.7556, -3.4575, -0.6632]
[1.7817, -3.4240, -0.6602]
[1.8114, -3.4200, -0.6568]
[1.8424, -3.4256, -0.6533]
[1.8706, -3.4112, -0.6501]
[1.9001, -3.4064, -0.6467]
[2.0337, -4.0023, -0.6313]
[2.0916, -4.1239, -0.6247]
[2.1386, -4.1761, -0.6193]
[2.1826, -4.2081, -0.6143]
[2.2313, -4.2593, -0.6088]
[2.2916, -4.3588, -0.6019]
[2.5842, -5.4713, -0.5683]
[2.6362, -5.4796, -0.5623]
[2.6884, -5.4874, -0.5564]
[2.7383, -5.4851, -0.5507]
[2.7858, -5.4726, -0.5453]
[2.8411, -5.4886, -0.5390]
[2.8913, -5.4848, -0.5332]
[2.9444, -5.4902, -0.5272]
[2.9977, -5.4950, -0.5211]
[3.0542, -5.5089, -0.5147]
[3.1049, -5.5032, -0.5089]
[3.1588, -5.5065, -0.5027]
